CustomerID,Name,Age,Gender,SubscriptionType,SubscriptionDate,LastLoginDate,TotalSessions,FeedbackScore,IsChurned
CUST00337,Priya,57,Female,Monthly,15-05-2022,27-04-2024,271,10,0
CUST00338,Rohan,31,Female,Monthly,08-10-2022,13-09-2023,109,3,1
CUST00339,Ishaan,41,Other,Yearly,25-07-2022,02-01-2023,30,1,0
CUST00340,Riya,63,Female,Yearly,04-07-2023,13-11-2024,63,5,0
CUST00341,Kavya,25,Female,Monthly,28-07-2022,24-09-2022,30,3,1
CUST00342,Arjun,20,Male,Monthly,19-03-2022,22-02-2023,49,4,1
CUST00343,Aarav,49,Male,Yearly,23-02-2024,25-08-2024,82,3,0
CUST00344,Rohan,27,Other,Monthly,25-07-2023,07-09-2024,300,1,1
CUST00345,Aanya,55,Other,Quarterly,14-06-2024,16-08-2024,166,6,0
CUST00346,Reyansh,36,Other,Monthly,25-07-2024,26-09-2024,50,6,1
CUST00347,Ishaan,31,Other,Quarterly,06-07-2024,05-10-2024,182,2,0
CUST00348,Kavya,37,Female,Yearly,25-05-2022,28-03-2023,38,6,0
CUST00349,Aarav,38,Other,Quarterly,13-11-2022,14-08-2024,124,7,1
CUST00350,Ira,39,Other,Yearly,03-02-2023,14-09-2024,59,5,1
CUST00351,Diya,55,Female,Quarterly,16-08-2024,25-11-2024,81,7,0
CUST00352,Ananya,19,Other,Quarterly,06-10-2022,17-01-2023,239,2,1
CUST00353,Arjun,51,Male,Monthly,09-04-2022,23-04-2023,172,9,1
CUST00354,Aanya,48,Male,Quarterly,27-03-2024,29-05-2024,173,8,0
CUST00355,Kavya,24,Other,Yearly,14-06-2022,07-08-2023,154,10,0
CUST00356,Krishna,62,Other,Quarterly,14-03-2023,02-07-2024,121,1,1
CUST00357,Neha,43,Female,Yearly,30-10-2022,02-02-2023,174,3,0
CUST00358,Ira,62,Other,Yearly,18-02-2024,18-02-2024,215,7,0
CUST00359,Krishna,48,Male,Yearly,19-08-2022,21-08-2023,81,8,0
CUST00360,Diya,34,Other,Yearly,01-08-2022,27-05-2024,246,2,1
CUST00361,Aditya,44,Female,Yearly,02-07-2024,05-11-2024,20,2,0
CUST00362,Neha,64,Other,Yearly,11-12-2023,15-06-2024,27,6,1
CUST00363,Priya,35,Male,Yearly,11-10-2022,29-08-2024,35,6,0
CUST00364,Diya,37,Female,Monthly,09-06-2024,18-12-2024,140,1,1
CUST00365,Sai,46,Male,Yearly,14-04-2024,04-06-2024,261,6,1
CUST00366,Krishna,36,Male,Monthly,03-11-2022,02-05-2023,186,3,1
CUST00367,Aanya,48,Male,Quarterly,23-05-2024,16-06-2024,119,9,1
CUST00368,Ishaan,23,Female,Quarterly,29-01-2022,26-02-2024,3,2,0
CUST00369,Priya,47,Male,Monthly,08-07-2024,11-07-2024,114,8,1
CUST00370,Sneha,52,Male,Quarterly,19-03-2023,12-05-2023,255,6,1
CUST00371,Aanya,57,Other,Yearly,04-05-2022,13-03-2023,127,6,1
CUST00372,Aditya,45,Male,Quarterly,11-04-2024,12-06-2024,53,8,0
CUST00373,Aarav,65,Male,Yearly,07-12-2024,24-12-2024,245,1,1
CUST00374,Vihaan,60,Male,Yearly,06-02-2022,10-01-2024,288,1,1
CUST00375,Riya,42,Female,Monthly,28-09-2022,02-05-2024,133,3,0
CUST00376,Ira,45,Female,Quarterly,15-08-2024,10-11-2024,239,6,1
CUST00377,Ishaan,57,Male,Monthly,14-05-2023,14-12-2023,95,3,0
CUST00378,Arjun,63,Male,Yearly,04-03-2022,29-05-2024,83,1,0
CUST00379,Ira,29,Female,Quarterly,22-06-2022,07-10-2022,90,4,0
CUST00380,Kavya,26,Other,Yearly,12-07-2023,23-07-2024,178,7,1
CUST00381,Riya,36,Other,Yearly,08-01-2024,02-04-2024,7,7,1
CUST00382,Neha,44,Other,Quarterly,13-03-2024,23-10-2024,4,4,0
CUST00383,Kavya,19,Male,Monthly,18-10-2022,26-03-2024,141,6,1
CUST00384,Pooja,58,Male,Quarterly,29-10-2022,01-09-2024,184,8,0
CUST00385,Pooja,57,Male,Yearly,11-09-2022,06-10-2023,240,3,1
CUST00386,Pooja,28,Male,Quarterly,14-12-2024,20-12-2024,239,2,1
CUST00387,Arjun,60,Other,Yearly,19-10-2024,14-12-2024,255,3,0
CUST00388,Aanya,50,Other,Yearly,08-02-2024,27-08-2024,270,2,1
CUST00389,Vihaan,24,Other,Quarterly,19-04-2023,04-02-2024,213,7,0
CUST00390,Ishaan,33,Male,Quarterly,25-12-2023,31-12-2024,208,1,1
CUST00391,Kavya,28,Female,Quarterly,08-06-2024,23-08-2024,118,2,1
CUST00392,Aditya,23,Female,Quarterly,13-07-2022,26-08-2024,152,3,0
CUST00393,Sai,47,Other,Monthly,25-08-2023,19-03-2024,199,3,1
CUST00394,Diya,22,Male,Monthly,10-07-2023,08-12-2023,53,7,1
CUST00395,Vivaan,52,Male,Yearly,10-03-2022,04-04-2023,13,6,1
CUST00396,Reyansh,39,Other,Quarterly,18-07-2024,22-10-2024,198,6,1
CUST00397,Aditya,34,Male,Quarterly,13-10-2022,02-11-2023,196,5,0
CUST00398,Riya,23,Other,Yearly,31-10-2023,16-02-2024,264,2,0
CUST00399,Ishaan,43,Other,Monthly,06-05-2024,09-09-2024,282,10,0
CUST00400,Reyansh,36,Male,Quarterly,11-02-2024,13-06-2024,192,2,1
CUST00401,Aditya,51,Other,Quarterly,31-08-2024,25-10-2024,41,7,0
CUST00402,Neha,51,Male,Quarterly,22-02-2022,03-10-2022,52,9,0
CUST00403,Arjun,49,Other,Yearly,20-05-2023,25-11-2023,255,4,0
CUST00404,Arjun,54,Female,Quarterly,08-01-2022,29-07-2024,247,4,1
CUST00405,Neha,39,Male,Quarterly,07-08-2023,17-06-2024,38,7,0
CUST00406,Neha,37,Female,Quarterly,01-12-2024,18-12-2024,224,5,1
CUST00407,Ishaan,25,Male,Yearly,02-05-2024,10-11-2024,27,6,0
CUST00408,Aarav,22,Other,Monthly,16-02-2023,24-10-2023,19,5,1
CUST00409,Kavya,44,Male,Quarterly,20-09-2022,18-05-2024,4,4,0
CUST00410,Kavya,47,Other,Yearly,06-08-2022,03-10-2022,176,7,0
CUST00411,Ananya,44,Male,Quarterly,02-07-2022,14-04-2023,229,7,1
CUST00412,Riya,54,Male,Quarterly,21-12-2022,20-11-2024,263,10,0
CUST00413,Sai,19,Female,Monthly,15-12-2022,30-07-2023,102,2,0
CUST00414,Vivaan,28,Female,Quarterly,08-09-2023,24-10-2023,193,3,1
CUST00415,Kavya,51,Other,Monthly,04-04-2022,22-11-2024,206,7,1
CUST00416,Aanya,46,Other,Yearly,28-03-2022,09-07-2023,113,7,1
CUST00417,Priya,51,Male,Monthly,04-01-2024,15-12-2024,212,8,0
CUST00418,Pooja,51,Other,Monthly,26-06-2022,10-03-2024,115,8,0
CUST00419,Sneha,41,Other,Yearly,17-03-2022,24-12-2024,200,7,0
CUST00420,Krishna,23,Male,Monthly,24-05-2022,14-07-2024,247,7,0
CUST00421,Vihaan,50,Female,Quarterly,28-11-2022,02-03-2023,108,2,1
CUST00422,Riya,62,Other,Monthly,16-04-2022,09-12-2023,14,9,0
CUST00423,Aanya,62,Female,Monthly,27-07-2022,24-08-2023,94,6,0
CUST00424,Vivaan,40,Female,Quarterly,08-06-2022,05-03-2024,173,10,1
CUST00425,Kavya,44,Female,Quarterly,15-06-2023,10-10-2023,295,6,1
CUST00426,Vivaan,26,Other,Monthly,26-10-2022,29-08-2024,56,4,0
CUST00427,Riya,48,Other,Quarterly,23-09-2023,17-11-2023,263,9,1
CUST00428,Vihaan,40,Female,Monthly,25-02-2023,16-04-2024,211,10,1
CUST00429,Ira,44,Female,Yearly,19-10-2023,26-10-2023,118,9,1
CUST00430,Diya,61,Female,Yearly,27-12-2024,29-12-2024,286,5,0
CUST00431,Riya,64,Male,Yearly,06-02-2022,18-08-2023,127,8,0
CUST00432,Neha,47,Male,Yearly,03-05-2023,11-03-2024,251,1,0
CUST00433,Sneha,18,Other,Yearly,25-09-2023,13-06-2024,202,6,1
CUST00434,Aanya,39,Male,Yearly,03-02-2023,28-11-2024,277,5,1
CUST00435,Krishna,29,Male,Quarterly,21-09-2024,27-10-2024,208,4,1
CUST00436,Riya,22,Female,Yearly,24-04-2023,26-02-2024,166,5,1
CUST00437,Diya,40,Other,Yearly,27-04-2022,30-06-2023,268,4,0
CUST00438,Ananya,33,Female,Monthly,22-06-2023,28-11-2024,172,4,1
CUST00439,Vivaan,51,Other,Quarterly,21-11-2024,24-11-2024,92,7,1
CUST00440,Krishna,37,Other,Yearly,07-04-2023,10-08-2024,261,1,0
CUST00441,Ananya,28,Other,Yearly,26-06-2022,02-05-2024,247,8,0
CUST00442,Rohan,29,Male,Quarterly,24-09-2023,24-06-2024,166,6,0
CUST00443,Kavya,62,Male,Yearly,13-03-2024,08-09-2024,284,2,1
CUST00444,Riya,33,Other,Quarterly,10-12-2023,11-02-2024,115,1,1
CUST00445,Neha,19,Male,Monthly,09-12-2022,17-01-2024,189,3,0
CUST00446,Reyansh,32,Female,Monthly,08-05-2023,10-09-2024,253,8,0
CUST00447,Ira,33,Female,Yearly,03-01-2022,03-07-2022,294,9,1
CUST00448,Priya,21,Other,Quarterly,27-06-2022,30-06-2022,55,5,0
CUST00449,Reyansh,51,Other,Yearly,22-08-2024,21-12-2024,143,2,1
CUST00450,Priya,49,Female,Monthly,09-08-2024,13-12-2024,88,3,0
CUST00451,Aarav,25,Male,Yearly,11-01-2023,25-10-2023,271,4,0
CUST00452,Ananya,52,Other,Yearly,09-08-2022,19-01-2024,133,4,0
CUST00453,Neha,27,Female,Quarterly,17-08-2023,24-06-2024,176,8,1
CUST00454,Ishaan,59,Female,Yearly,10-12-2022,25-01-2024,273,6,1
CUST00455,Aarav,59,Female,Monthly,14-03-2023,23-03-2023,29,10,1
CUST00456,Sai,46,Other,Quarterly,11-06-2024,30-10-2024,109,5,0
CUST00457,Vihaan,43,Male,Monthly,17-02-2023,14-12-2023,96,4,0
CUST00458,Aarav,45,Male,Yearly,11-11-2024,26-11-2024,57,7,0
CUST00459,Rohan,58,Male,Quarterly,14-09-2023,28-02-2024,295,9,1
CUST00460,Riya,28,Other,Monthly,11-07-2022,31-07-2024,96,6,0
CUST00461,Vivaan,61,Other,Monthly,06-01-2024,21-12-2024,219,9,1
CUST00462,Pooja,52,Male,Yearly,03-08-2024,20-11-2024,206,10,1
CUST00463,Ira,58,Female,Yearly,07-03-2023,28-09-2024,262,4,0
CUST00464,Ananya,23,Male,Quarterly,13-07-2024,06-08-2024,17,6,1
CUST00465,Ishaan,45,Male,Yearly,05-05-2023,28-10-2023,207,3,1
CUST00466,Rohan,20,Other,Monthly,21-05-2022,14-08-2023,291,2,1
CUST00467,Rohan,41,Female,Monthly,11-09-2024,09-11-2024,40,6,0
CUST00468,Aditya,44,Female,Yearly,17-12-2023,28-03-2024,124,1,0
CUST00469,Ishaan,39,Male,Monthly,30-09-2024,26-12-2024,189,2,0
CUST00470,Ishaan,43,Female,Yearly,14-02-2024,12-10-2024,254,4,1
CUST00471,Reyansh,40,Female,Monthly,09-10-2022,16-10-2022,284,5,0
CUST00472,Ishaan,50,Female,Yearly,05-02-2022,01-07-2022,149,6,1
CUST00473,Kavya,62,Male,Yearly,28-06-2024,16-11-2024,58,5,1
CUST00474,Kavya,31,Other,Yearly,04-09-2024,17-11-2024,155,1,1
CUST00475,Neha,44,Male,Monthly,06-01-2022,13-07-2022,15,4,1
CUST00476,Kavya,19,Female,Quarterly,10-05-2022,24-06-2024,280,4,1
CUST00477,Rohan,18,Female,Monthly,24-11-2023,30-12-2024,276,4,1
CUST00478,Vivaan,23,Male,Yearly,25-04-2024,28-12-2024,178,2,0
CUST00479,Neha,44,Other,Monthly,04-08-2022,23-10-2023,271,1,0
CUST00480,Kavya,57,Male,Quarterly,28-03-2022,24-10-2022,195,5,1
CUST00481,Ira,30,Other,Monthly,15-10-2022,26-01-2023,165,6,1
CUST00482,Reyansh,33,Male,Monthly,23-02-2024,01-03-2024,6,2,1
CUST00483,Kavya,49,Other,Monthly,10-05-2024,03-06-2024,292,6,1
CUST00484,Neha,44,Female,Monthly,01-07-2022,20-11-2024,142,8,0
CUST00485,Aanya,57,Male,Yearly,02-11-2022,27-08-2023,228,1,0
CUST00486,Ananya,58,Male,Yearly,08-09-2024,06-11-2024,88,3,1
CUST00487,Sai,61,Male,Monthly,23-12-2024,25-12-2024,100,2,1
CUST00488,Aditya,19,Other,Quarterly,30-06-2022,22-05-2024,65,1,0
CUST00489,Kavya,21,Female,Yearly,11-05-2023,19-08-2023,102,8,0
CUST00490,Vivaan,28,Female,Monthly,15-08-2024,19-09-2024,282,4,0
CUST00491,Diya,46,Female,Monthly,08-03-2024,06-05-2024,106,5,0
CUST00492,Arjun,47,Female,Yearly,08-01-2023,08-12-2024,82,4,0
CUST00493,Kavya,52,Other,Yearly,05-04-2023,22-09-2024,147,7,1
CUST00494,Neha,28,Female,Quarterly,28-05-2022,03-12-2023,102,5,1
CUST00495,Vihaan,65,Female,Monthly,04-09-2022,07-04-2023,117,10,0
CUST00496,Ishaan,34,Other,Monthly,29-06-2023,20-11-2023,262,2,1
CUST00497,Sneha,42,Other,Quarterly,06-12-2023,06-05-2024,65,2,0
CUST00498,Ananya,34,Other,Yearly,26-05-2022,25-12-2022,253,3,1
CUST00499,Vihaan,24,Female,Quarterly,12-03-2023,13-07-2023,121,5,1
CUST00500,Ira,63,Female,Quarterly,25-11-2023,07-12-2024,163,3,1
CUST00501,Arjun,19,Male,Yearly,19-12-2023,03-02-2024,102,9,0
CUST00502,Krishna,57,Male,Monthly,17-10-2024,19-10-2024,254,9,0
CUST00503,Kavya,38,Other,Yearly,07-11-2022,15-01-2024,115,7,0
CUST00504,Arjun,45,Male,Yearly,05-09-2023,21-10-2023,5,1,1
CUST00505,Diya,32,Other,Monthly,26-07-2024,23-09-2024,299,9,1
CUST00506,Vihaan,51,Other,Monthly,09-05-2024,27-12-2024,278,6,0
CUST00507,Krishna,53,Male,Quarterly,17-11-2023,19-12-2024,153,7,1
CUST00508,Arjun,22,Other,Monthly,16-09-2024,15-12-2024,56,9,0
CUST00509,Aarav,37,Female,Quarterly,15-01-2022,21-01-2022,62,8,1
CUST00510,Ishaan,42,Other,Quarterly,07-08-2024,27-12-2024,50,4,0
CUST00511,Ira,52,Male,Quarterly,30-10-2022,21-05-2024,37,1,1
CUST00512,Diya,18,Male,Monthly,05-03-2022,11-04-2022,163,5,0
CUST00513,Ira,48,Female,Quarterly,19-08-2022,10-02-2023,86,9,0
CUST00514,Rohan,49,Other,Monthly,16-02-2024,19-04-2024,14,3,1
CUST00515,Aditya,48,Male,Yearly,25-12-2024,26-12-2024,25,6,1
CUST00516,Sai,65,Male,Quarterly,07-12-2024,09-12-2024,28,5,0
CUST00517,Ira,30,Other,Yearly,21-01-2023,20-05-2023,97,5,1
CUST00518,Riya,28,Female,Monthly,02-06-2022,13-04-2024,9,9,0
CUST00519,Diya,41,Other,Yearly,08-03-2022,30-04-2024,95,1,0
CUST00520,Sai,37,Female,Monthly,05-06-2023,24-10-2024,291,10,1
CUST00521,Ira,24,Female,Monthly,15-02-2022,04-12-2023,271,5,0
CUST00522,Riya,49,Other,Monthly,17-05-2023,29-07-2023,34,8,1
CUST00523,Priya,28,Male,Yearly,20-08-2024,15-09-2024,202,3,1
CUST00524,Vihaan,25,Female,Yearly,30-07-2023,31-08-2024,121,1,1
CUST00525,Rohan,61,Other,Monthly,12-08-2023,20-10-2023,260,2,1
CUST00526,Neha,47,Other,Quarterly,18-01-2024,03-10-2024,68,9,0
CUST00527,Kavya,35,Female,Yearly,27-04-2022,23-06-2022,44,6,0
CUST00528,Krishna,39,Female,Yearly,13-06-2022,09-10-2023,245,10,1
CUST00529,Vihaan,65,Male,Monthly,28-07-2022,12-03-2024,197,1,1
CUST00530,Aditya,26,Male,Quarterly,20-05-2024,15-11-2024,72,4,1
CUST00531,Arjun,33,Female,Yearly,30-05-2022,03-10-2024,208,4,0
CUST00532,Sai,36,Male,Monthly,17-09-2023,18-01-2024,98,6,0
CUST00533,Diya,64,Other,Quarterly,30-01-2022,15-11-2024,131,9,1
CUST00534,Sai,53,Female,Monthly,13-10-2023,02-04-2024,180,10,0
CUST00535,Ishaan,31,Other,Monthly,28-12-2022,23-09-2024,114,7,1
CUST00536,Aarav,34,Female,Yearly,03-04-2024,17-07-2024,39,8,1
CUST00537,Rohan,44,Female,Monthly,17-11-2022,25-07-2023,164,5,0
CUST00538,Rohan,28,Male,Yearly,28-07-2023,01-02-2024,280,2,1
CUST00539,Kavya,26,Male,Yearly,17-09-2024,02-11-2024,18,2,1
CUST00540,Ananya,19,Male,Monthly,05-12-2022,18-10-2023,73,9,0
CUST00541,Vihaan,34,Other,Quarterly,18-07-2023,27-12-2023,82,1,0
CUST00542,Aarav,60,Other,Quarterly,14-07-2022,30-10-2023,150,9,0
CUST00543,Ishaan,60,Male,Yearly,06-09-2023,17-12-2023,54,5,1
CUST00544,Kavya,43,Other,Yearly,11-03-2022,18-03-2023,202,9,0
CUST00545,Rohan,20,Male,Quarterly,30-05-2024,25-10-2024,97,9,1
CUST00546,Ananya,51,Female,Yearly,20-07-2023,21-06-2024,237,10,0
CUST00547,Krishna,50,Female,Quarterly,20-06-2023,15-10-2023,94,3,0
CUST00548,Ananya,35,Male,Quarterly,20-03-2023,28-03-2023,41,10,1
CUST00549,Vihaan,28,Female,Quarterly,22-08-2022,13-02-2023,245,2,1
CUST00550,Aarav,26,Male,Quarterly,15-02-2024,08-05-2024,146,7,0
CUST00551,Neha,47,Male,Quarterly,03-03-2022,14-09-2022,275,10,1
CUST00552,Vivaan,39,Male,Quarterly,18-04-2022,25-05-2023,88,6,1
CUST00553,Ananya,58,Other,Monthly,11-09-2024,27-11-2024,217,6,0
CUST00554,Vihaan,38,Male,Monthly,08-12-2022,16-04-2024,256,6,0
CUST00555,Pooja,38,Other,Monthly,31-03-2023,19-07-2023,230,10,0
CUST00556,Rohan,18,Female,Quarterly,13-05-2024,26-07-2024,287,7,0
CUST00557,Ira,45,Other,Quarterly,29-08-2024,22-11-2024,79,3,0
CUST00558,Krishna,64,Other,Monthly,10-09-2023,29-03-2024,299,10,0
CUST00559,Diya,37,Male,Quarterly,06-03-2022,10-04-2024,260,2,0
CUST00560,Reyansh,38,Female,Yearly,24-11-2024,01-01-2025,262,9,1
CUST00561,Riya,22,Other,Yearly,16-05-2024,09-08-2024,219,10,0
CUST00562,Ira,27,Female,Yearly,22-07-2023,15-10-2023,132,6,0
CUST00563,Kavya,34,Male,Monthly,24-07-2024,17-09-2024,51,1,1
CUST00564,Arjun,63,Other,Yearly,01-02-2023,29-08-2023,233,6,0
CUST00565,Ishaan,38,Other,Monthly,24-11-2024,07-12-2024,160,7,1
CUST00566,Pooja,60,Other,Yearly,04-04-2023,05-07-2024,39,6,0
CUST00567,Riya,33,Male,Monthly,19-06-2024,23-10-2024,123,7,1
CUST00568,Sai,29,Other,Quarterly,29-12-2024,29-12-2024,25,3,1
CUST00569,Arjun,41,Female,Monthly,02-07-2024,14-08-2024,161,6,1
CUST00570,Sneha,51,Male,Monthly,07-03-2024,09-04-2024,194,5,0
CUST00571,Aditya,25,Other,Yearly,26-05-2024,29-08-2024,227,6,1
CUST00572,Ananya,26,Other,Yearly,01-04-2024,04-05-2024,74,7,0
CUST00573,Ishaan,49,Male,Monthly,06-11-2022,23-07-2023,32,1,0
CUST00574,Aanya,47,Male,Yearly,28-09-2022,20-08-2024,68,2,1
CUST00575,Priya,37,Male,Yearly,04-12-2023,02-03-2024,135,3,0
CUST00576,Reyansh,46,Other,Monthly,09-03-2023,20-02-2024,34,6,0
CUST00577,Vihaan,19,Male,Monthly,13-05-2022,29-09-2022,246,9,1
CUST00578,Diya,36,Other,Monthly,13-08-2023,09-05-2024,11,9,1
CUST00579,Priya,31,Other,Quarterly,01-01-2025,01-01-2025,250,4,1
CUST00580,Aditya,53,Male,Monthly,03-03-2022,26-07-2022,170,4,1
CUST00581,Ishaan,22,Female,Quarterly,18-01-2023,24-07-2023,295,9,1
CUST00582,Ira,20,Female,Quarterly,31-12-2023,10-04-2024,106,1,1
CUST00583,Aanya,32,Other,Monthly,20-03-2023,16-09-2024,249,5,1
CUST00584,Ishaan,20,Male,Quarterly,27-06-2022,18-12-2022,100,10,1
CUST00585,Arjun,50,Male,Monthly,31-10-2023,02-12-2023,259,10,1
CUST00586,Aarav,58,Male,Quarterly,05-04-2022,08-01-2023,272,1,0
CUST00587,Aditya,23,Other,Yearly,04-06-2022,25-06-2024,199,7,0
CUST00588,Arjun,22,Male,Yearly,27-05-2024,21-06-2024,197,4,1
CUST00589,Rohan,35,Female,Monthly,03-09-2024,23-11-2024,76,1,1
CUST00590,Diya,32,Male,Yearly,10-01-2024,20-02-2024,118,3,1
CUST00591,Vihaan,46,Female,Monthly,17-05-2024,01-11-2024,241,2,1
CUST00592,Aanya,45,Other,Quarterly,09-02-2022,10-06-2022,99,8,0
CUST00593,Aanya,38,Female,Quarterly,09-05-2022,20-09-2024,186,5,0
CUST00594,Ananya,45,Other,Yearly,21-11-2023,10-02-2024,115,4,1
CUST00595,Kavya,44,Other,Quarterly,03-09-2024,29-12-2024,224,6,1
CUST00596,Krishna,27,Other,Monthly,13-08-2023,01-04-2024,124,9,0
CUST00597,Sneha,44,Male,Yearly,22-11-2024,14-12-2024,185,1,0
CUST00598,Kavya,51,Female,Quarterly,09-09-2024,09-10-2024,225,9,1
CUST00599,Sai,40,Other,Yearly,21-07-2023,17-01-2024,211,3,1
CUST00600,Aanya,49,Other,Monthly,31-07-2022,11-08-2022,229,6,1
CUST00601,Sai,33,Male,Yearly,27-09-2022,09-09-2023,188,3,1
CUST00602,Sneha,34,Other,Monthly,19-03-2024,22-11-2024,62,1,1
CUST00603,Kavya,20,Female,Monthly,21-01-2023,02-11-2024,76,6,1
CUST00604,Krishna,44,Male,Quarterly,29-03-2024,13-12-2024,262,2,1
CUST00605,Ishaan,65,Other,Monthly,10-11-2022,19-06-2023,224,2,0
CUST00606,Krishna,53,Female,Yearly,10-05-2023,27-06-2024,25,9,1
CUST00607,Arjun,59,Other,Monthly,21-12-2022,31-08-2024,205,1,0
CUST00608,Sneha,24,Other,Yearly,29-11-2024,23-12-2024,153,9,1
CUST00609,Krishna,26,Male,Quarterly,13-02-2023,25-10-2023,60,2,0
CUST00610,Sneha,31,Female,Quarterly,05-09-2024,10-11-2024,151,1,1
CUST00611,Priya,42,Male,Yearly,03-11-2023,10-09-2024,77,4,0
CUST00612,Krishna,61,Female,Quarterly,11-07-2024,05-12-2024,273,1,1
CUST00613,Vihaan,46,Other,Quarterly,24-03-2022,31-01-2024,64,2,1
CUST00614,Aanya,31,Female,Yearly,20-09-2024,27-10-2024,212,1,0
CUST00615,Vihaan,54,Female,Yearly,17-01-2023,22-12-2023,256,9,1
CUST00616,Sneha,33,Female,Quarterly,18-11-2024,23-11-2024,144,5,0
CUST00617,Vihaan,55,Other,Monthly,07-12-2024,31-12-2024,121,2,1
CUST00618,Aarav,48,Male,Yearly,10-08-2022,27-08-2024,282,3,1
CUST00619,Kavya,22,Female,Monthly,11-08-2024,15-09-2024,53,2,0
CUST00620,Ananya,41,Male,Quarterly,06-05-2024,23-08-2024,180,4,0
CUST00621,Sai,24,Male,Quarterly,15-07-2023,22-08-2024,90,6,1
CUST00622,Neha,39,Male,Monthly,04-04-2022,28-12-2022,180,2,1
CUST00623,Vihaan,58,Other,Quarterly,01-04-2024,18-10-2024,143,6,0
CUST00624,Aditya,39,Male,Monthly,05-06-2024,09-09-2024,287,8,0
CUST00625,Diya,26,Male,Quarterly,05-07-2022,31-03-2023,109,5,1
CUST00626,Ishaan,43,Male,Quarterly,19-09-2022,01-09-2024,44,2,0
CUST00627,Neha,55,Female,Quarterly,29-09-2023,02-06-2024,262,5,1
CUST00628,Vivaan,21,Other,Yearly,13-01-2024,08-09-2024,142,2,0
CUST00629,Diya,36,Male,Quarterly,15-11-2023,08-04-2024,149,3,1
CUST00630,Vivaan,41,Other,Yearly,06-07-2022,27-12-2022,222,2,0
CUST00631,Ishaan,65,Female,Yearly,18-08-2024,11-09-2024,180,1,1
CUST00632,Neha,41,Other,Monthly,11-03-2023,23-03-2024,280,8,1
CUST00633,Kavya,32,Other,Quarterly,13-02-2022,16-11-2023,97,5,1
CUST00634,Riya,38,Female,Monthly,24-06-2022,11-07-2022,160,4,0
CUST00635,Ira,43,Female,Monthly,23-03-2024,07-04-2024,96,7,1
CUST00636,Diya,42,Other,Yearly,04-10-2022,16-05-2024,214,5,1
CUST00637,Reyansh,51,Male,Monthly,07-10-2023,24-01-2024,205,1,0
CUST00638,Sneha,47,Other,Yearly,19-11-2022,29-08-2024,255,6,1
CUST00639,Ira,46,Other,Monthly,06-02-2023,16-09-2024,135,9,0
CUST00640,Diya,30,Male,Monthly,20-05-2022,16-12-2022,51,4,1
CUST00641,Reyansh,32,Female,Quarterly,03-10-2024,15-11-2024,163,7,1
CUST00642,Neha,52,Other,Yearly,02-04-2023,29-04-2023,82,2,0
CUST00643,Riya,51,Other,Yearly,13-09-2024,23-10-2024,211,8,0
CUST00644,Ishaan,42,Other,Quarterly,15-02-2024,02-04-2024,168,5,1
CUST00645,Pooja,50,Male,Quarterly,19-06-2024,04-10-2024,199,1,0
CUST00646,Ananya,35,Other,Monthly,31-03-2023,10-07-2023,100,5,0
CUST00647,Aditya,18,Female,Monthly,27-03-2024,26-10-2024,247,8,0
CUST00648,Reyansh,62,Female,Yearly,06-05-2024,30-05-2024,139,1,0
CUST00649,Priya,52,Other,Monthly,21-04-2022,03-09-2023,176,7,0
CUST00650,Sneha,45,Female,Yearly,28-08-2023,06-03-2024,53,7,0
CUST00651,Krishna,22,Other,Monthly,01-08-2023,15-11-2024,46,2,1
CUST00652,Reyansh,28,Other,Quarterly,30-12-2024,31-12-2024,140,2,0
CUST00653,Vivaan,38,Male,Monthly,14-06-2024,02-12-2024,71,5,1
CUST00654,Riya,48,Other,Yearly,26-12-2024,28-12-2024,2,3,0
CUST00655,Ananya,55,Male,Quarterly,08-06-2024,19-07-2024,229,5,0
CUST00656,Ira,30,Male,Monthly,15-01-2022,23-09-2022,80,10,1
CUST00657,Ishaan,42,Other,Monthly,14-10-2023,18-10-2024,108,9,1
CUST00658,Rohan,39,Female,Yearly,26-04-2022,15-06-2022,254,1,0
CUST00659,Neha,43,Female,Yearly,20-12-2023,02-07-2024,270,10,0
CUST00660,Krishna,35,Female,Quarterly,29-05-2022,22-03-2024,213,2,1
CUST00661,Vivaan,52,Male,Quarterly,30-10-2024,26-12-2024,257,10,1
CUST00662,Priya,64,Other,Yearly,08-12-2022,12-10-2023,168,10,0
CUST00663,Kavya,26,Male,Quarterly,07-07-2024,24-12-2024,85,3,1
CUST00664,Vihaan,58,Other,Monthly,09-12-2022,05-02-2023,134,7,0
CUST00665,Ira,35,Male,Quarterly,23-10-2024,10-11-2024,236,6,0
CUST00666,Sai,41,Female,Yearly,20-01-2023,23-03-2023,234,5,1
CUST00667,Aanya,55,Other,Monthly,02-07-2023,13-08-2023,296,1,0
CUST00668,Neha,50,Other,Monthly,07-10-2023,11-04-2024,11,2,0
CUST00669,Aanya,18,Male,Yearly,22-02-2024,07-03-2024,54,1,1
CUST00670,Neha,21,Female,Quarterly,11-10-2022,02-02-2023,44,3,0
CUST00671,Rohan,18,Male,Monthly,18-04-2022,21-04-2023,85,6,1
CUST00672,Aditya,18,Other,Quarterly,28-05-2022,26-08-2022,178,2,1
CUST00673,Kavya,52,Female,Quarterly,24-08-2024,13-11-2024,8,9,0
CUST00674,Riya,35,Female,Monthly,04-08-2022,15-09-2023,209,8,1
